범주	file::함수	행수	도달	리뷰 태그
D	src/services/discord/meeting_orchestrator/lifecycle.rs::start_meeting_with_reviewer	1	아니오	-
D	src/services/discord/mod.rs::reclaim_expired_delivery_leases	2	예	-
D	src/services/discord/outbound/delivery.rs::deliver_single	2	불명	-
D	src/services/discord/outbound/delivery.rs::deliver_split	1	불명	-
D	src/services/discord/outbound/delivery.rs::retry_minimal_fallback	1	불명	-
D	src/services/discord/outbound/delivery_record.rs::append_completed_turn_if_nonzero	1	불명	-
D	src/services/discord/outbound/delivery_record.rs::persist_confirmed_frontier_and_receipt	1	불명	-
D	src/services/discord/outbound/delivery_record.rs::record_delivered_frontier_with_body	1	불명	-
D	src/services/discord/outbound/delivery_record.rs::record_long_chunk_terminal_delivery	1	불명	-
D	src/services/discord/outbound/delivery_record.rs::record_pinned_delivery_metadata	1	불명	-
D	src/services/discord/outbound/delivery_record.rs::record_recovery_terminal_delivery	1	불명	-
D	src/services/discord/outbound/delivery_record.rs::record_watcher_terminal_delivery	1	불명	-
D	src/services/discord/outbound/delivery_record.rs::shadow_mirror_delivered_frontier	1	불명	-
D	src/services/discord/outbound/delivery_record.rs::shadow_mirror_delivered_frontier_inner	2	불명	-
D	src/services/discord/outbound/delivery_record.rs::write_confirmed_delivery_at_with_lock_authority	1	불명	-
D	src/services/discord/outbound/delivery_record.rs::write_confirmed_frontier_guarded_at_with_before_lock	1	불명	-
D	src/services/discord/outbound/delivery_record.rs::write_confirmed_frontier_guarded_at_with_lock_authority	3	불명	-
D	src/services/discord/outbound/receipt_index.rs::from_record	1	불명	-
D	src/services/discord/outbound/receipt_index.rs::read_receipt_index_at	1	불명	-
D	src/services/discord/outbound/turn_output_controller.rs::commit_and_finalize	2	불명	-
D	src/services/discord/outbound/turn_output_controller.rs::commit_not_delivered_and_release	2	불명	-
D	src/services/discord/outbound/turn_output_controller.rs::deliver_turn_output	1	불명	-
D	src/services/discord/outbound/turn_output_controller.rs::deliver_turn_output_with_fallback_revalidation	9	불명	-
D	src/services/discord/outbound/turn_output_controller.rs::drop	1	불명	-
D	src/services/discord/outbound/turn_output_controller.rs::reclaim_if_expired	1	불명	-
D	src/services/discord/outbound/turn_output_controller.rs::release_and_disarm	1	불명	-
D	src/services/discord/outbound/turn_output_controller.rs::try_acquire	1	불명	-
D	src/services/discord/outbound/turn_output_controller/fresh_send.rs::deliver	10	불명	-
D	src/services/discord/outbound/turn_output_controller/fresh_send.rs::record_success	2	불명	-
D	src/services/discord/placeholder_sweeper/abandon_guard.rs::delete_state_if_allowed	1	예	M12
D	src/services/discord/readopted_mailbox_ledger.rs::from_state	1	불명	-
D	src/services/discord/readopted_mailbox_ledger.rs::mark_readopted_mailbox_owner_finished_for_episode	1	불명	-
D	src/services/discord/readopted_mailbox_ledger.rs::record_readopted_mailbox_owner_for_episode	1	불명	-
D	src/services/discord/recovery_engine.rs::runtime_handoff_for_recovery	5	예	-
D	src/services/discord/recovery_engine/completion_delivery.rs::commit	1	예	-
D	src/services/discord/recovery_engine/completion_delivery.rs::relay_recovered_terminal_text_to_placeholder	1	예	-
D	src/services/discord/recovery_engine/completion_delivery.rs::relay_recovery_terminal_notice_with_capture	1	예	-
D	src/services/discord/recovery_engine/crash_resume_guard.rs::guard_readopt_relay_resume_or_dead_letter	1	예	-
D	src/services/discord/recovery_engine/crash_resume_guard.rs::record_readopt_relay_black_hole_dead_letter	1	예	-
D	src/services/discord/recovery_engine/idle_captured_response.rs::recover_idle_partial_response	1	예	M7(fn)
D	src/services/discord/recovery_engine/idle_captured_response.rs::recover_idle_partial_response_from_ready_source	3	예	-
D	src/services/discord/recovery_engine/idle_captured_response.rs::settle_captured_ready_delivery	1	예	-
D	src/services/discord/recovery_engine/idle_captured_response.rs::settle_ready_without_output_for_actor	2	예	-
D	src/services/discord/recovery_engine/manual_rebind/adoption.rs::claude_transcript_committed_offset	2	예	-
D	src/services/discord/recovery_engine/manual_rebind/coordinate_adoption.rs::adopt_coordinates	5	예	-
D	src/services/discord/recovery_engine/manual_rebind/episode_handoff.rs::commit_episode_side_effects	1	예	-
D	src/services/discord/recovery_engine/manual_rebind/mod.rs::rebind_inflight_for_channel	1	예	-
D	src/services/discord/recovery_engine/rebind_runtime.rs::spawn_codex_tui_rebind_relay_output	1	예	-
D	src/services/discord/recovery_engine/restore_persist_outcome.rs::restore_codex_rollout_output_path	1	예	-
D	src/services/discord/recovery_engine/runtime.rs::mark_readopted_from_inflight	1	예	-
D	src/services/discord/recovery_engine/runtime.rs::reregister_active_turn_from_inflight_inner	1	예	-
D	src/services/discord/recovery_engine/terminal_text_idempotency.rs::bind_after_actor_check	1	예	-
D	src/services/discord/recovery_engine/terminal_text_idempotency.rs::captured_terminal_receipt_exists	1	예	-
D	src/services/discord/recovery_engine/terminal_text_idempotency.rs::commit	1	예	-
D	src/services/discord/recovery_engine/terminal_text_idempotency.rs::from_state_for_channel	1	예	-
D	src/services/discord/recovery_engine/terminal_text_idempotency.rs::record_durable_frontier	1	예	-
D	src/services/discord/recovery_engine/terminal_text_idempotency.rs::record_successful_fresh_send_with_snapshot	1	예	-
D	src/services/discord/recovery_engine/terminal_text_idempotency.rs::release	1	예	-
D	src/services/discord/recovery_engine/terminal_text_idempotency.rs::try_acquire_fresh_send_lease	4	예	-
D	src/services/discord/recovery_engine/two_message_panel.rs::recover_two_message_panel_with_gateway	2	예	-
D	src/services/discord/recovery_paths/restart.rs::apply_undeliverable_relay_disposition	2	예	M18(fn),R32(fn)
D	src/services/discord/recovery_paths/restart.rs::matching_recovery_anchors	2	예	-
D	src/services/discord/recovery_paths/restart.rs::try_recover_anchor_repost	2	예	-
D	src/services/discord/relay_health.rs::observe	4	불명	-
D	src/services/discord/relay_health/frontier.rs::frontier_token	1	불명	-
D	src/services/discord/relay_health/frontier.rs::relay_frontier_token	1	불명	-
D	src/services/discord/relay_health/frontier.rs::reset_confirmed_frontier	1	불명	-
D	src/services/discord/relay_recovery/apply.rs::apply_relay_recovery_decision	1	예	-
D	src/services/discord/relay_recovery/decision.rs::evidence_from_snapshot	1	예	-
D	src/services/discord/relay_recovery/decision.rs::plan_relay_recovery	1	예	-
D	src/services/discord/relay_recovery/idle_tmux.rs::capture_idle_tmux_reattach_inflight_clear_pin	1	예	-
D	src/services/discord/relay_recovery/idle_tmux.rs::relay_recovery_probe_snapshot_for_owner	1	예	-
D	src/services/discord/relay_recovery_auto_heal_apply.rs::apply_relay_recovery_plan_with_seams	1	예	-
D	src/services/discord/relay_recovery_circuit_breaker.rs::from_state	1	예	-
D	src/services/discord/relay_recovery_circuit_breaker.rs::open_alert_cas_in_root	1	예	-
D	src/services/discord/relay_recovery_circuit_breaker.rs::queue_or_resume_open_alert_with_enqueue	1	예	-
D	src/services/discord/relay_recovery_circuit_breaker.rs::reserve_current_episode	1	예	-
D	src/services/discord/relay_recovery_circuit_breaker.rs::reserve_in_root	3	예	-
D	src/services/discord/relay_recovery_leaked_row_sweep.rs::recover_candidate	1	예	-
D	src/services/discord/router/message_handler.rs::finish_admitted_local	1	불명	-
D	src/services/discord/router/message_handler/headless_turn.rs::start_reserved_headless_turn_with_owner	3	불명	-
D	src/services/discord/router/message_handler/headless_turn/entrypoints.rs::start_reserved_headless_turn	1	불명	-
D	src/services/discord/router/message_handler/headless_turn/entrypoints.rs::start_voice_headless_turn	1	불명	-
D	src/services/discord/router/message_handler/intake_turn.rs::handle_text_message	3	불명	-
D	src/services/discord/router/message_handler/intake_turn/worker_entry.rs::execute_intake_turn_core	1	불명	-
D	src/services/discord/router/message_handler/provider_dispatch.rs::execute	1	불명	-
D	src/services/discord/router/message_handler/watchdog.rs::attach_paused_turn_watcher	1	불명	-
D	src/services/discord/router/message_handler/watchdog.rs::attach_paused_turn_watcher_for_inflight	1	불명	-
D	src/services/discord/router/message_handler/watchdog.rs::attach_paused_turn_watcher_inner	1	불명	-
D	src/services/discord/router/message_handler/watchdog.rs::schedule_pending_paused_turn_watcher_attach	1	불명	-
D	src/services/discord/runtime_bootstrap/recovery_flush.rs::run_bot_spawn_recovery_and_flush_restart_reports	1	예	-
D	src/services/discord/runtime_bootstrap/relay_dlq_redelivery.rs::build_plan	1	예	-
D	src/services/discord/session_relay_sink.rs::acquire	4	예	-
D	src/services/discord/session_relay_sink.rs::advance_idle_range_after_confirmed_post	3	예	-
D	src/services/discord/session_relay_sink.rs::commit	1	예	-
D	src/services/discord/session_relay_sink.rs::delivery_lease_key_for_frame	1	예	-
D	src/services/discord/session_relay_sink.rs::drop	1	예	-
D	src/services/discord/session_relay_sink/delivery_commit.rs::advance_offset_for_confirmed_delegated_terminal	2	예	-
D	src/services/discord/session_relay_sink/delivery_frontier.rs::finish_sink_delivery	3	예	-
D	src/services/discord/session_relay_sink/delivery_frontier.rs::persist_cancelled_episode	2	예	-
D	src/services/discord/session_relay_sink/delivery_frontier.rs::persist_sink_delivery	2	예	-
D	src/services/discord/session_relay_sink/idle_jsonl.rs::idle_jsonl_prepare_dedup_shared	2	예	-
D	src/services/discord/session_relay_sink/journal.rs::capture	1	예	-
D	src/services/discord/session_relay_sink/journal.rs::exact_delivery_predicate	1	예	-
D	src/services/discord/session_relay_sink/journal.rs::judge_loaded_obligation_window	1	예	-
D	src/services/discord/session_relay_sink/journal/watcher.rs::begin_watcher_terminal	1	예	-
D	src/services/discord/session_relay_sink/orphan_reclaim.rs::reclaim_orphaned_session_bound_relay_if_dead	1	예	-
D	src/services/discord/session_relay_sink/short_controller.rs::deliver_short_replace_via_controller	4	예	-
D	src/services/discord/session_relay_sink/task_notification_context.rs::deliver_new_message_with_task_authority	3	예	-
D	src/services/discord/session_relay_sink/terminal_handoff.rs::deliver	1	예	-
D	src/services/discord/standby_relay.rs::from_state	2	예	-
D	src/services/discord/task_notification_delivery/store/response_fence.rs::claim_existing_response_delivery	2	예	-
D	src/services/discord/task_notification_delivery/store/response_fence.rs::claim_existing_response_delivery_memory	1	예	-
D	src/services/discord/task_notification_delivery/store/response_fence.rs::claim_existing_response_delivery_pg	2	예	-
D	src/services/discord/task_notification_delivery/store/response_fence.rs::claim_response_delivery	2	예	-
D	src/services/discord/task_notification_delivery/store/response_fence.rs::claim_response_delivery_pg	2	예	-
D	src/services/discord/task_notification_delivery/store/response_identity.rs::try_new	2	예	-
D	src/services/discord/terminal_coordinate.rs::external	1	불명	-
D	src/services/discord/terminal_coordinate.rs::message	1	불명	-
D	src/services/discord/terminal_ui_obligation.rs::reconcile_terminal_ui_obligation	1	불명	-
D	src/services/discord/terminal_ui_obligation.rs::resolve_terminal_ui_session	2	불명	-
D	src/services/discord/terminal_ui_obligation.rs::terminal_ui_snapshot_from_inflight	1	불명	-
D	src/services/discord/tmux.rs::drain_missing_inflight_dead_tmux_tail_to_eof	2	예	M15
D	src/services/discord/tmux.rs::drain_watcher_output_tail_to_eof	1	예	-
D	src/services/discord/tmux.rs::persist_watcher_stream_progress	1	예	-
D	src/services/discord/tmux.rs::reconcile_orphan_suppressed_placeholder_for_restored_watcher	1	예	-
D	src/services/discord/tmux.rs::watcher_stop_decision_after_terminal_finalize	1	예	-
D	src/services/discord/tmux.rs::watcher_stream_seed	2	예	-
D	src/services/discord/tmux/monitor_auto_turn_inflight.rs::ensure_monitor_auto_turn_inflight	3	예	-
D	src/services/discord/tmux_output_stream.rs::pre_turn_line_skip	1	예	-
D	src/services/discord/tmux_output_stream.rs::process_watcher_lines	1	예	-
D	src/services/discord/tmux_output_stream.rs::process_watcher_lines_for_turn	2	예	-
D	src/services/discord/tmux_placeholder_suppression/ops.rs::delete_placeholder_unless_delivered	3	불명	-
D	src/services/discord/tmux_placeholder_suppression/ops.rs::delete_terminal_placeholder_unless_delivered	1	불명	-
D	src/services/discord/tmux_session_files.rs::reset_relay_watermark_on_generation_change	1	예	-
D	src/services/discord/tmux_session_files.rs::reset_stale_local_relay_offset_if_output_regressed	1	예	-
D	src/services/discord/tmux_session_files.rs::reset_stale_relay_watermark_if_output_regressed	1	예	-
D	src/services/discord/tmux_watcher/cancel_handoff/completion.rs::finish_after_receipt	1	예	-
D	src/services/discord/tmux_watcher/commit_decisions.rs::mark_watcher_terminal_delivery_committed	4	예	-
D	src/services/discord/tmux_watcher/committed_placeholder_cleanup.rs::reconcile_confirmed_preview	1	예	-
D	src/services/discord/tmux_watcher/entry.rs::restore_delivery_position	2	예	-
D	src/services/discord/tmux_watcher/entry.rs::tmux_output_watcher	1	예	-
D	src/services/discord/tmux_watcher/jsonl_rotation.rs::rotate_owned_jsonl	1	예	-
D	src/services/discord/tmux_watcher/jsonl_rotation.rs::rotate_watcher_jsonl_if_due	3	예	-
D	src/services/discord/tmux_watcher/jsonl_rotation/backstop.rs::realign_frontier_after_rotation	2	예	-
D	src/services/discord/tmux_watcher/jsonl_rotation/backstop.rs::retry_sticky_frontier_realign	1	예	-
D	src/services/discord/tmux_watcher/jsonl_rotation/idle_gate.rs::collect_rotation_idle_evidence	1	예	-
D	src/services/discord/tmux_watcher/loop_poll_prologue/watcher_resume.rs::watcher_resume_outcome	1	예	-
D	src/services/discord/tmux_watcher/no_result_exits.rs::handle_no_result_exits	8	예	-
D	src/services/discord/tmux_watcher/orphan_terminal_frame.rs::observe_orphan_terminal_frame	1	예	-
D	src/services/discord/tmux_watcher/orphan_terminal_frame.rs::reason	2	예	-
D	src/services/discord/tmux_watcher/panel_decisions.rs::watcher_external_input_turn_abandoned	1	예	-
D	src/services/discord/tmux_watcher/placeholder_reclaim.rs::reclaim_orphan_external_input_placeholder	3	예	-
D	src/services/discord/tmux_watcher/pre_emit_guard.rs::run_pre_emit_guard	3	예	-
D	src/services/discord/tmux_watcher/pre_emit_guard.rs::session_bound_terminal_ack_can_reconcile	1	예	-
D	src/services/discord/tmux_watcher/stall_exit.rs::finalize_pinned_watcher_exit	2	예	-
D	src/services/discord/tmux_watcher/supervisor_relay.rs::forward_chunk_to_supervisor_relay	1	예	-
D	src/services/discord/tmux_watcher/supervisor_relay.rs::forward_chunk_to_supervisor_relay_for_turn	2	예	-
D	src/services/discord/tmux_watcher/supervisor_relay.rs::forward_chunk_to_supervisor_relay_inner	1	예	-
D	src/services/discord/tmux_watcher/supervisor_relay.rs::forward_terminal_chunk_to_supervisor_relay	1	예	-
D	src/services/discord/tmux_watcher/supervisor_relay.rs::relay_turn_identity_for_session	1	예	-
D	src/services/discord/tmux_watcher/supervisor_relay.rs::watcher_terminal_commit_fence	1	예	-
D	src/services/discord/tmux_watcher/terminal_long_chunks.rs::advance	1	예	-
D	src/services/discord/tmux_watcher/terminal_long_chunks.rs::apply_watcher_long_chunks_controller	1	예	-
D	src/services/discord/tmux_watcher/terminal_long_chunks.rs::commit_legacy_watcher_delivery	1	예	-
D	src/services/discord/tmux_watcher/terminal_long_chunks.rs::deliver_long_chunks_via_controller	2	예	-
D	src/services/discord/tmux_watcher/terminal_long_chunks.rs::persist	1	예	-
D	src/services/discord/tmux_watcher/terminal_preflight.rs::run_terminal_preflight_prepare	1	예	-
D	src/services/discord/tmux_watcher/terminal_preflight.rs::run_terminal_preflight_suppression	11	예	-
D	src/services/discord/tmux_watcher/terminal_preflight.rs::write_terminal_preflight_suppression_state	1	예	-
D	src/services/discord/tmux_watcher/terminal_readiness.rs::watcher_fresh_idle_session_bound_retry_plan	1	예	-
D	src/services/discord/tmux_watcher/terminal_readiness.rs::watcher_stream_seed_after_restored_seed_discard	1	예	-
D	src/services/discord/tmux_watcher/terminal_readiness.rs::watcher_terminal_rewind_seed	1	예	-
D	src/services/discord/tmux_watcher/terminal_readiness.rs::watcher_terminal_rewind_seed_from_parts	2	예	-
D	src/services/discord/tmux_watcher/terminal_send.rs::apply_watcher_short_replace_controller	2	예	-
D	src/services/discord/tmux_watcher/terminal_send.rs::deliver_short_replace_via_controller	3	예	-
D	src/services/discord/tmux_watcher/turn_identity.rs::matching_watcher_turn_identity	1	예	-
D	src/services/discord/tmux_watcher/turn_identity.rs::pinned_delivery_lease_key	1	예	-
D	src/services/discord/tmux_watcher/turn_identity.rs::try_acquire_watcher_delivery_lease	4	예	-
D	src/services/discord/tmux_watcher/turn_stream_collector.rs::collect_turn_stream_until_terminal	16	예	-
D	src/services/discord/tmux_watcher/two_message_panel.rs::preregister_watcher_two_message_panel_orphan	1	예	-
D	src/services/discord/tmux_watcher/utf8_chunk_decoder.rs::decode	5	예	-
D	src/services/discord/tui_direct_pending_start.rs::demote_stale_foreign_inflight_if_current	6	예	-
D	src/services/discord/tui_direct_pending_start.rs::submit_committed_foreign_inflight_complete	2	예	R32(fn)
D	src/services/discord/tui_direct_pending_start.rs::submit_stale_foreign_inflight_cancel	1	예	-
D	src/services/discord/tui_prompt_relay.rs::spawn_tui_prompt_relay	1	예	-
D	src/services/discord/tui_prompt_relay/claude_idle_bridge.rs::build_tui_direct_bridge_inflight_state	1	예	-
D	src/services/discord/tui_prompt_relay/claude_idle_bridge.rs::stream_tui_idle_response_through_bridge	2	예	-
D	src/services/discord/tui_prompt_relay/claude_idle_bridge.rs::stream_tui_idle_response_with_gateway	3	예	-
D	src/services/discord/tui_prompt_relay/claude_idle_runtime.rs::other_session_claimed_transcripts	1	예	-
D	src/services/discord/tui_prompt_relay/claude_idle_runtime.rs::refresh_claude_runtime_binding	1	예	-
D	src/services/discord/tui_prompt_relay/claude_idle_runtime.rs::relay_idle_claude_bindings	2	예	M16,M7(fn)
D	src/services/discord/tui_prompt_relay/claude_idle_runtime.rs::resolved_claude_idle_relay_transcript_path	1	예	-
D	src/services/discord/tui_prompt_relay/claude_idle_runtime.rs::spawn_claude_idle_transcript_relay	2	예	-
D	src/services/discord/tui_prompt_relay/codex_idle_rollout.rs::run_codex_idle_response_tail	1	예	-
D	src/services/discord/tui_prompt_relay/codex_idle_rollout.rs::spawn_codex_idle_rollout_relay	4	예	-
D	src/services/discord/tui_prompt_relay/rehydration.rs::codex_tui_rehydrated_binding_from_rollout_path	1	예	-
D	src/services/discord/tui_prompt_relay/rehydration.rs::rehydrate_codex_tui_binding_transaction	2	예	-
D	src/services/discord/tui_prompt_relay/rehydration.rs::rehydrate_existing_claude_tui_bindings	3	예	-
D	src/services/discord/tui_prompt_relay/rehydration.rs::rehydrate_existing_codex_tui_bindings	2	예	-
D	src/services/discord/tui_prompt_relay/rehydration.rs::rehydrated_claude_tui_binding_for_tmux_session	1	예	-
D	src/services/discord/tui_prompt_relay/rehydration.rs::rehydrated_codex_tui_binding_for_tmux_session	2	예	-
D	src/services/discord/tui_prompt_relay/relay_ownership.rs::resolved_codex_idle_relay_binding_inner	1	예	-
D	src/services/discord/tui_prompt_relay/session_rotation_settle.rs::settle_claude_session_rotations	1	예	-
D	src/services/discord/tui_prompt_relay/session_rotation_settle.rs::settle_one_claude_session_rotation	1	예	M17
D	src/services/discord/tui_prompt_relay/session_rotation_settle.rs::submit_rotation_settle	3	예	M17(fn)
D	src/services/discord/tui_prompt_relay/synthetic_orphan_reclaim.rs::pending_start_reclaim_orphan_fn	1	예	-
D	src/services/discord/tui_prompt_relay/synthetic_orphan_reclaim.rs::reclaim_orphan_inflight_owner	1	예	-
D	src/services/discord/tui_prompt_relay/synthetic_start.rs::claim_tui_direct_synthetic_turn_prepared	1	예	-
D	src/services/discord/tui_prompt_relay/synthetic_start.rs::finish_tui_direct_synthetic_turn_if_current	2	예	-
D	src/services/discord/tui_prompt_relay/synthetic_start.rs::pending_start_claim_fn	1	예	-
D	src/services/discord/tui_prompt_relay/synthetic_start/bridge_handoff.rs::capture_dormant	1	예	-
D	src/services/discord/tui_prompt_relay/synthetic_start/bridge_handoff.rs::preserve_admitted_source	1	예	-
D	src/services/discord/tui_prompt_relay/synthetic_start/bridge_handoff.rs::preserve_continuation	2	예	-
D	src/services/discord/tui_prompt_relay/synthetic_start/bridge_handoff.rs::preserve_stamped_source	1	예	-
D	src/services/discord/tui_prompt_relay/synthetic_start/bridge_handoff.rs::record	1	예	-
D	src/services/discord/tui_prompt_relay/synthetic_start/claim.rs::claim_tui_direct_synthetic_turn	1	예	-
D	src/services/discord/tui_prompt_relay/synthetic_start_wiring.rs::wire_tui_direct_synthetic_turn_start	1	예	-
D	src/services/discord/turn_bridge/bridge_entry_persist.rs::establish_bridge_entry_authority	2	예	-
D	src/services/discord/turn_bridge/bridge_entry_persist.rs::persist_bridge_entry_inflight_state	1	예	-
D	src/services/discord/turn_bridge/bridge_entry_persist.rs::reconcile_runtime_locals_from_inflight_state	3	예	M3(fn)
D	src/services/discord/turn_bridge/bridge_entry_persist.rs::spawn_turn_bridge	1	예	-
D	src/services/discord/turn_bridge/completion_postlude.rs::run_completion_postlude	2	예	R32(fn)
D	src/services/discord/turn_bridge/current_message_anchor.rs::ensure_bridge_current_message_anchor	1	예	M6(fn)
D	src/services/discord/turn_bridge/guards.rs::make_bridge_guards	1	예	-
D	src/services/discord/turn_bridge/mod.rs::spawn_turn_bridge_with_pin	16	예	-
D	src/services/discord/turn_bridge/post_loop_finalize.rs::bridge_terminal_claim_snapshot	1	예	-
D	src/services/discord/turn_bridge/post_loop_finalize.rs::run_post_loop_finalize	1	예	-
D	src/services/discord/turn_bridge/retry_state.rs::clear_response_delivery_state	2	예	-
D	src/services/discord/turn_bridge/retry_state.rs::refresh_delivery_rewind_state	1	예	-
D	src/services/discord/turn_bridge/retry_state.rs::reset_gemini_retry_attempt_state	1	예	-
D	src/services/discord/turn_bridge/retry_state.rs::rewind_and_persist_delivery_on_reclaim	4	예	-
D	src/services/discord/turn_bridge/retry_state.rs::rewind_delivery_on_reclaim	2	예	-
D	src/services/discord/turn_bridge/retry_state.rs::sync_response_delivery_state	2	예	-
D	src/services/discord/turn_bridge/retry_state.rs::sync_terminal_error_delivery_state	2	예	-
D	src/services/discord/turn_bridge/retry_state.rs::sync_terminal_error_delivery_state_for_bridge_owner	3	예	M4(fn)
D	src/services/discord/turn_bridge/runtime_handoff_loop.rs::handle_runtime_handoff_loop_message	36	예	-
D	src/services/discord/turn_bridge/runtime_handoff_loop.rs::into_stream_message	2	예	-
D	src/services/discord/turn_bridge/runtime_handoff_loop/claude_e.rs::stamp_process_evidence	2	예	-
D	src/services/discord/turn_bridge/runtime_handoff_loop/watcher_handoff.rs::handle_watcher_runtime_handoff	12	예	-
D	src/services/discord/turn_bridge/single_message_footer.rs::maybe_create_bridge_separate_status_panel_response	1	예	M6(fn)
D	src/services/discord/turn_bridge/stream_loop.rs::run_stream_loop	33	예	-
D	src/services/discord/turn_bridge/stream_loop/content_arms.rs::handle_stream_content_message	7	예	-
D	src/services/discord/turn_bridge/stream_loop/exit_reconcile.rs::reconcile_saved_exit_candidate	1	예	-
D	src/services/discord/turn_bridge/stream_loop/exit_reconcile.rs::saved_exit_candidate_projection	3	예	-
D	src/services/discord/turn_bridge/stream_loop/exit_reconcile.rs::settle_and_reconcile_exit_candidate	1	예	-
D	src/services/discord/turn_bridge/stream_loop/expected_identity.rs::refresh_stream_tick_expected_identity_after_handoff	2	예	-
D	src/services/discord/turn_bridge/stream_loop/tool_arms.rs::handle_stream_tool_message	4	예	-
D	src/services/discord/turn_bridge/stream_loop/tool_arms/authority.rs::fence_restart_visible_mutation	2	예	-
D	src/services/discord/turn_bridge/stream_loop/tool_arms/authority.rs::fence_terminal_tool_result_transition	2	예	-
D	src/services/discord/turn_bridge/stream_loop/tool_arms/authority.rs::reconcile_tool_arm_locals_after_guarded_save	2	예	-
D	src/services/discord/turn_bridge/stream_loop/types.rs::<module>	1	예	-
D	src/services/discord/turn_bridge/stream_loop/types.rs::persist_pinned_terminal_anchor	2	예	-
D	src/services/discord/turn_bridge/stream_tick.rs::run_bridge_stream_tick	16	예	M2,M2(fn)
D	src/services/discord/turn_bridge/stream_tick/guarded_persist.rs::visible_mutation_authority_after_guarded_save	1	예	-
D	src/services/discord/turn_bridge/terminal_controller_cutover.rs::apply_bridge_long_chunks_controller	2	예	-
D	src/services/discord/turn_bridge/terminal_controller_cutover.rs::apply_bridge_long_chunks_legacy	4	예	-
D	src/services/discord/turn_bridge/terminal_controller_cutover.rs::apply_bridge_long_chunks_outcome	1	예	-
D	src/services/discord/turn_bridge/terminal_controller_cutover.rs::apply_bridge_short_replace_controller	1	예	-
D	src/services/discord/turn_bridge/terminal_controller_cutover.rs::deliver_long_chunks_via_controller	4	예	-
D	src/services/discord/turn_bridge/terminal_controller_cutover.rs::deliver_short_replace_via_controller	4	예	-
D	src/services/discord/turn_bridge/terminal_delivery.rs::acquire	4	예	-
D	src/services/discord/turn_bridge/terminal_delivery.rs::advance_tmux_relay_confirmed_end	1	예	-
D	src/services/discord/turn_bridge/terminal_delivery.rs::commit_after_send	1	예	-
D	src/services/discord/turn_bridge/terminal_delivery.rs::commit_after_send_observing	4	예	-
D	src/services/discord/turn_bridge/terminal_delivery.rs::commit_and_advance	3	예	-
D	src/services/discord/turn_bridge/terminal_delivery.rs::commit_lease	1	예	-
D	src/services/discord/turn_bridge/terminal_delivery.rs::drop	1	예	-
D	src/services/discord/turn_bridge/terminal_delivery.rs::record_stopped_turn_terminal_replace_delivery	1	예	-
D	src/services/discord/turn_bridge/terminal_delivery.rs::release_lease	1	예	-
D	src/services/discord/turn_bridge/terminal_delivery.rs::release_without_receipt	2	예	-
D	src/services/discord/turn_bridge/terminal_outcome_delivery.rs::run_terminal_outcome_delivery	15	예	M5(fn)
D	src/services/discord/turn_bridge/terminal_outcome_delivery/busy_followup_retry.rs::handle_empty_response_and_busy_requeue	1	예	-
D	src/services/discord/turn_bridge/terminal_outcome_delivery/cancel_prompt_replace.rs::handle_cancel_prompt_replace	4	예	M5(fn)
D	src/services/discord/turn_bridge/terminal_outcome_delivery/delivery_epilogue.rs::handle_delivery_epilogue	5	예	M3(fn)
D	src/services/discord/turn_bridge/terminal_outcome_delivery/empty_response_recovery/handler.rs::handle_empty_response_recovery	3	예	-
D	src/services/discord/turn_bridge/terminal_outcome_delivery/foreign_terminal_handoff.rs::prepare_receipt_disposition	4	예	-
D	src/services/discord/turn_bridge/terminal_outcome_delivery/foreign_terminal_handoff.rs::preserve_or_publish	2	예	-
D	src/services/discord/turn_bridge/terminal_outcome_delivery/foreign_terminal_handoff.rs::resume_payload_with_gateway	1	예	-
D	src/services/discord/turn_bridge/terminal_outcome_delivery/foreign_terminal_handoff.rs::resume_with_gateway	4	예	-
D	src/services/discord/turn_bridge/terminal_outcome_delivery/rowless_receipt.rs::decision	1	예	-
D	src/services/discord/turn_bridge/terminal_outcome_delivery/rowless_receipt.rs::from_terminal	1	예	-
D	src/services/discord/turn_bridge/two_message_panel.rs::create_bridge_two_message_status_panel_below_answer	1	예	-
D	src/services/discord/turn_bridge/two_message_panel.rs::reanchor_bridge_two_message_status_panel_below_answer	1	예	-
D	src/services/discord/turn_finalizer.rs::actor_loop	3	예	-
D	src/services/discord/turn_finalizer/cleanup.rs::enqueue_terminal_status_panel_reconcile	1	예	-
D	src/services/discord/turn_finalizer/cleanup.rs::ensure_synthetic_claim_marker_before_clear	1	예	-
D	src/services/discord/turn_finalizer/cleanup.rs::from_row	1	예	-
D	src/services/discord/turn_finalizer/delivery_lease.rs::handle_acquire_delivery	2	예	-
D	src/services/discord/turn_finalizer/delivery_lease.rs::handle_commit_delivery	2	예	-
D	src/services/discord/turn_finalizer/delivery_lease.rs::handle_release_delivery	1	예	-
D	src/services/discord/turn_finalizer/episode.rs::claim_normal_episode	2	예	-
D	src/services/discord/turn_finalizer/reconcile.rs::reconcile	1	예	-
D	src/services/discord/turn_lease.rs::claim	1	예	-
D	src/services/discord/turn_lease.rs::clear_late_projection	1	예	-
D	src/services/discord/watchers/codex_tui_restore.rs::rollout_fallback_for_live_direct_resume	1	예	-
D	src/services/discord/zombie_foreground_release.rs::inflight_episode_lookup_for_tmux_name	1	불명	-
