kind	cat	name	files	depth	chain
one-level	B	run_post_stream_exit	src/services/discord/tmux_watcher/post_stream_exit.rs	-	-
stop	B	run_pre_emit_guard	src/services/discord/tmux_watcher/pre_emit_guard.rs	-	-
one-level	B	run_stall_watchdog_pass	src/services/discord/health/recovery.rs	-	-
one-level	B	run_standby_relay	src/services/discord/standby_relay.rs	-	-
one-level	B	run_stream_loop	src/services/discord/turn_bridge/stream_loop.rs	-	-
one-level	B	run_terminal_outcome_delivery	src/services/discord/turn_bridge/terminal_outcome_delivery.rs	-	-
one-level	B	run_terminal_preflight_prepare	src/services/discord/tmux_watcher/terminal_preflight.rs	-	-
stop	B	run_tui_completion_gate	src/services/discord/tmux_watcher/completion_gate.rs	-	-
stop	B	schedule_post_enqueue_idle_queue_kick	src/services/discord/queue_io.rs	-	-
stop	B	session_bound_terminal_ack_can_reconcile	src/services/discord/tmux_watcher/pre_emit_guard.rs	-	-
stop	B	shadow_mirror_delivered_frontier_inner	src/services/discord/outbound/delivery_record.rs	-	-
one-level	B	spawn_claude_idle_transcript_relay	src/services/discord/tui_prompt_relay/claude_idle_runtime.rs	-	-
one-level	B	spawn_codex_idle_rollout_relay	src/services/discord/tui_prompt_relay/codex_idle_rollout.rs	-	-
stop	B	spawn_heartbeat_sweeper	src/services/discord/inflight_heartbeat_sweeper.rs	-	-
one-level	B	spawn_placeholder_sweeper	src/services/discord/placeholder_sweeper.rs	-	-
stop	B	spawn_stall_watchdog	src/services/discord/health/recovery/stall_watchdog_task.rs	-	-
stop	B	spawn_tui_prompt_relay	src/services/discord/tui_prompt_relay.rs	-	-
stop	B	spawn_turn_bridge	src/services/discord/turn_bridge/bridge_entry_persist.rs	-	-
one-level	B	spawn_turn_bridge_with_pin	src/services/discord/turn_bridge/mod.rs	-	-
one-level	B	stale_busy_mailbox	src/services/discord/turn_finalizer/finalize_context.rs	-	-
one-level	B	stale_mailbox_repair_handler	src/server/routes/health_api.rs	-	-
stop	B	start_reserved_headless_turn	src/services/discord/router/message_handler/headless_turn/entrypoints.rs	-	-
one-level	B	start_reserved_headless_turn_with_owner	src/services/discord/router/message_handler/headless_turn.rs	-	-
one-level	B	start_restart_handoff_from_state	src/services/discord/tmux_restart_handoff.rs	-	-
stop	B	start_voice_headless_turn	src/services/discord/router/message_handler/headless_turn/entrypoints.rs	-	-
one-level	B	stop_provider_channel_runtime_with_policy	src/services/discord/health/recovery.rs	-	-
stop	B	stop_turn_preserving_queue_with_cancel_event	src/services/turn_lifecycle.rs	-	-
one-level	B	stop_turn_with_policy	src/services/turn_lifecycle.rs	-	-
stop	B	stream_tui_idle_response_with_gateway	src/services/discord/tui_prompt_relay/claude_idle_bridge.rs	-	-
one-level	B	submit_committed_foreign_inflight_complete	src/services/discord/tui_direct_pending_start.rs	-	-
one-level	B	submit_stale_foreign_inflight_cancel	src/services/discord/tui_direct_pending_start.rs	-	-
one-level	B	submit_terminal_evidence	src/services/discord/turn_finalizer/episode.rs	-	-
stop	B	submit_terminal_with_claim_snapshot	src/services/discord/turn_finalizer.rs	-	-
stop	B	submit_terminal_with_episode_nonce	src/services/discord/turn_finalizer/episode.rs	-	-
stop	B	synthetic_start_prior_turn_view	src/services/discord/tui_prompt_relay/synthetic_start.rs	-	-
one-level	B	thread_guard_force_clean_stale_thread	src/services/discord/router/intake_gate/stale_turn.rs	-	-
stop	B	tmux_output_watcher	src/services/discord/tmux_watcher/entry.rs	-	-
one-level	B	tmux_output_watcher_with_restore	src/services/discord/tmux_watcher.rs	-	-
one-level	B	try_recover_anchor_repost	src/services/discord/recovery_paths/restart.rs	-	-
stop	B	tui_busy_followup_diagnostic	src/services/discord/router/message_handler/tui_followup.rs	-	-
stop	B	tui_direct_bridge_uncommitted_delivery_error	src/services/discord/tui_prompt_relay/bridge_completion.rs	-	-
stop	B	tui_direct_synthetic_inflight_active_for_prompt	src/services/discord/tui_prompt_relay/synthetic_start.rs	-	-
one-level	B	update_streaming_status_tick	src/services/discord/tmux_watcher/streaming_status_tick.rs	-	-
stop	B	wait_for_tui_direct_synthetic_non_bridge_claim	src/services/discord/tui_prompt_relay/synthetic_start.rs	-	-
stop	B	watcher_backstop_turn_is_terminal	src/services/discord/turn_finalizer/watcher_backstop.rs	-	-
stop	B	watcher_external_input_turn_abandoned	src/services/discord/tmux_watcher/panel_decisions.rs	-	-
stop	B	watcher_should_yield_to_active_bridge_turn	src/services/discord/tmux.rs	-	-
stop	B	wire_tui_direct_synthetic_turn_start	src/services/discord/tui_prompt_relay/synthetic_start_wiring.rs	-	-
stop	C	activate	src/services/auto_queue/activate_route.rs	-	-
stop	C	activate_with_bridge_pg	src/services/auto_queue/fsm.rs	-	-
one-level	C	activate_with_deps_pg	src/services/auto_queue/activate_command.rs	-	-
one-level	C	cancel_and_release_runs_with_pg	src/services/auto_queue/cancel_run.rs	-	-
stop	C	cancel_selected_runs_with_pg	src/services/auto_queue/cancel_run.rs	-	-
one-level	C	consume_codex_goal_lifecycle_command	src/services/discord/router/message_handler/goal_lifecycle.rs	-	-
one-level	C	control_persistent_session	src/services/routines/session_control.rs	-	-
stop	C	control_routine_session	src/server/routes/routines/handlers.rs	-	-
stop	C	end_run_with_pg	src/services/auto_queue/cancel_run.rs	-	-
stop	C	execute_command_streaming	src/services/claude.rs	-	-
stop	C	execute_intake_turn_core	src/services/discord/router/message_handler/intake_turn/worker_entry.rs	-	-
one-level	C	execute_streaming_local_process	src/services/claude/process_session_launch.rs	-	-
one-level	C	execute_streaming_local_process_codex	src/services/codex/process_session_launch.rs	-	-
one-level	C	execute_streaming_local_tmux	src/services/claude.rs	-	-
one-level	C	execute_streaming_local_tui_tmux	src/services/codex.rs	-	-
stop	C	finish_admitted_local	src/services/discord/router/message_handler.rs	-	-
stop	C	force_kill_turn_with_cancel_event	src/services/turn_lifecycle.rs	-	-
stop	C	force_pause_with_pg	src/services/auto_queue/command.rs	-	-
stop	C	handle_event	src/services/discord/router/intake_gate.rs	-	-
one-level	C	handle_idle_recap_interaction	src/services/discord/idle_recap_interaction.rs	-	-
stop	C	handle_text_command	src/services/discord/commands/text_commands.rs	-	-
one-level	C	handle_text_command_with_uploads	src/services/discord/commands/text_commands.rs	-	-
one-level	C	handle_text_message	src/services/discord/router/message_handler/intake_turn.rs	-	-
one-level	C	policy_tick_loop	src/server/mod.rs	-	-
one-level	C	poll_watcher_output_or_continue	src/services/discord/tmux_watcher/loop_poll_prologue.rs	-	-
one-level	C	prepare_and_create_claude_tui_session	src/services/claude/tui_session_launch.rs	-	-
one-level	C	preserve_mtime_after_write	src/services/discord/tmux_session_files.rs	-	-
stop	C	preserve_session_generation_mtime_after_write	src/services/discord/tmux_session_files.rs	-	-
one-level	C	reconcile_managed_tmux_runtime_kind_for_config	src/services/discord/router/message_handler/provider_isolation.rs	-	-
one-level	C	recreate_tmux_session	src/services/discord/commands/control.rs	-	-
stop	C	resolve	src/services/discord/router/message_handler/pre_admission_control.rs	-	-
one-level	C	restore_inflight_turns	src/services/discord/recovery_engine/restore_inflight.rs	-	-
stop	C	restore_queued_and_inflight_work	src/services/discord/runtime_bootstrap/queued_recovery.rs	-	-
one-level	C	restore_tmux_watchers	src/services/discord/watchers/lifecycle/restore.rs	-	-
one-level	C	rewind_output_to_checkpoint	src/services/qwen_tmux_wrapper.rs	-	-
stop	C	run_bot_framework_setup	src/services/discord/runtime_bootstrap/framework_setup.rs	-	-
one-level	C	run_bot_spawn_dead_tmux_reaper	src/services/discord/runtime_bootstrap/spawns.rs	-	-
one-level	C	run_bot_spawn_recovery_and_flush_restart_reports	src/services/discord/runtime_bootstrap/recovery_flush.rs	-	-
one-level	C	run_claude_tui_fresh_turn_and_finalize	src/services/claude.rs	-	-
one-level	C	run_restart	src/services/discord/commands/restart.rs	-	-
stop	C	run_turn	src/services/qwen_tmux_wrapper.rs	-	-
stop	C	stamp_session_generation_marker	src/services/discord/tmux_session_files.rs	-	-
one-level	C	stamp_session_generation_marker_under_source_authority	src/services/discord/tmux_session_files.rs	-	-
stop	C	stamp_spawn_markers	src/services/discord/tmux_session_files.rs	-	-
stop	C	start_reserved_headless_turn	src/services/discord/router/message_handler/headless_turn/entrypoints.rs	-	-
one-level	C	start_reserved_headless_turn_with_owner	src/services/discord/router/message_handler/headless_turn.rs	-	-
stop	C	start_voice_headless_turn	src/services/discord/router/message_handler/headless_turn/entrypoints.rs	-	-
stop	C	start_worker	src/server/worker_registry/registry.rs	-	-
stop	C	stop_turn_preserving_queue_with_cancel_event	src/services/turn_lifecycle.rs	-	-
one-level	C	stop_turn_with_policy	src/services/turn_lifecycle.rs	-	-
one-level	C	terminalize_selected_runs_with_pg	src/services/auto_queue/cancel_run.rs	-	-
stop	C	tmux_output_watcher_with_restore	src/services/discord/tmux_watcher.rs	-	-
one-level	C	write_spawn_nonce	src/services/discord/tmux_session_files.rs	-	-
one-level	D	acquire	src/services/discord/session_relay_sink.rs	-	-
stop	D	acquire_startup_advisory_lock	src/db/postgres.rs	-	-
stop	D	activate	src/services/auto_queue/activate_route.rs	-	-
stop	D	actor_loop	src/services/discord/turn_finalizer.rs	-	-
stop	D	admit_codex_terminal_range_in_root	src/services/discord/inflight/save_store/identity_gate/runtime_stamp.rs	-	-
stop	D	admit_tui_terminal_frame	src/services/discord/inflight/save_store/identity_gate/runtime_stamp.rs	-	-
stop	D	adopt_and_lock_inflight_episode	src/services/discord/inflight/episode_guard.rs	-	-
one-level	D	adopt_claude_continuation_session	src/services/tui_prompt_dedupe/runtime_binding.rs	-	-
one-level	D	adopt_coordinates	src/services/discord/recovery_engine/manual_rebind/coordinate_adoption.rs	-	-
one-level	D	advance	src/services/discord/tmux_watcher/terminal_long_chunks.rs	-	-
one-level	D	advance_after_confirmed_post	src/services/discord/session_relay_sink.rs	-	-
stop	D	advance_codex_tui_runtime_binding_and_marker_offset	src/services/codex_tui/session.rs	-	-
one-level	D	advance_idle_range_after_confirmed_post	src/services/discord/session_relay_sink.rs	-	-
one-level	D	advance_offset_for_confirmed_delegated_terminal	src/services/discord/session_relay_sink/delivery_commit.rs	-	-
one-level	D	advance_tmux_relay_confirmed_end	src/services/discord/turn_bridge/terminal_delivery.rs	-	-
stop	D	advance_tmux_runtime_binding_offset	src/services/tui_prompt_dedupe/runtime_binding.rs	-	-
one-level	D	advance_tmux_runtime_binding_offset_under_source_authority	src/services/tui_prompt_dedupe/runtime_binding.rs	-	-
stop	D	advance_watcher_confirmed_end	src/services/discord/tmux.rs	-	-
stop	D	advance_watcher_confirmed_end_for_generation	src/services/discord/tmux.rs	-	-
one-level	D	advance_watcher_confirmed_end_inner	src/services/discord/tmux.rs	-	-
stop	D	allows	src/services/agent_recovery/admission.rs	-	-
one-level	D	append_completed_turn_if_nonzero	src/services/discord/outbound/delivery_record.rs	-	-
stop	D	apply_bridge_long_chunks_controller	src/services/discord/turn_bridge/terminal_controller_cutover.rs	-	-
one-level	D	apply_bridge_long_chunks_legacy	src/services/discord/turn_bridge/terminal_controller_cutover.rs	-	-
one-level	D	apply_bridge_long_chunks_outcome	src/services/discord/turn_bridge/terminal_controller_cutover.rs	-	-
stop	D	apply_bridge_short_replace_controller	src/services/discord/turn_bridge/terminal_controller_cutover.rs	-	-
stop	D	apply_provider_error	src/services/agent_recovery/durable/provider_errors.rs	-	-
one-level	D	apply_relay_recovery_decision	src/services/discord/relay_recovery/apply.rs	-	-
stop	D	apply_relay_recovery_plan_with_seams	src/services/discord/relay_recovery_auto_heal_apply.rs	-	-
stop	D	apply_undeliverable_relay_disposition	src/services/discord/recovery_paths/restart.rs	-	-
one-level	D	apply_watcher_direct_fallback_send	src/services/discord/tmux_watcher/terminal_direct_fallback.rs	-	-
stop	D	apply_watcher_long_chunks_controller	src/services/discord/tmux_watcher/terminal_long_chunks.rs	-	-
one-level	D	apply_watcher_short_replace_controller	src/services/discord/tmux_watcher/terminal_send.rs	-	-
stop	D	assemble_status_response	src/services/auto_queue.rs	-	-
stop	D	attach_paused_turn_watcher	src/services/discord/router/message_handler/watchdog.rs	-	-
stop	D	attach_paused_turn_watcher_for_inflight	src/services/discord/router/message_handler/watchdog.rs	-	-
one-level	D	attach_paused_turn_watcher_inner	src/services/discord/router/message_handler/watchdog.rs	-	-
one-level	D	begin_fresh	src/services/discord/session_relay_sink/journal.rs	-	-
one-level	D	begin_watcher_terminal	src/services/discord/session_relay_sink/journal/watcher.rs	-	-
stop	D	bind_after_actor_check	src/services/discord/recovery_engine/terminal_text_idempotency.rs	-	-
stop	D	bind_recovery_anchor_for_snapshot	src/services/discord/inflight/save_store/identity_gate.rs	-	-
stop	D	bind_recovery_anchor_if_matches_snapshot	src/services/discord/inflight/save_store/identity_gate.rs	-	-
stop	D	bootstrap	src/services/cluster/node_registry.rs	-	-
stop	D	bridge_terminal_claim_snapshot	src/services/discord/turn_bridge/post_loop_finalize.rs	-	-
stop	D	build_entry_view_pg	src/services/auto_queue.rs	-	-
stop	D	build_health_snapshot	src/services/discord/health/snapshot.rs	-	-
one-level	D	build_health_snapshot_with_options	src/services/discord/health/snapshot.rs	-	-
one-level	D	build_plan	src/services/discord/runtime_bootstrap/relay_dlq_redelivery.rs	-	-
stop	D	build_public_health_snapshot	src/services/discord/health/snapshot.rs	-	-
one-level	D	build_record	src/services/termination_audit.rs	-	-
one-level	D	build_relay_health_snapshot	src/services/discord/health/unpaired_active_token.rs	-	-
stop	D	build_tui_direct_bridge_inflight_state	src/services/discord/tui_prompt_relay/claude_idle_bridge.rs	-	-
one-level	D	build_tui_direct_synthetic_inflight_state	src/services/discord/tui_prompt_relay/synthetic_start/claim.rs	-	-
one-level	D	capture	src/services/discord/compact_turn_authority.rs	-	-
stop	D	capture_dormant	src/services/discord/tui_prompt_relay/synthetic_start/bridge_handoff.rs	-	-
stop	D	capture_idle_tmux_reattach_inflight_clear_pin	src/services/discord/relay_recovery/idle_tmux.rs	-	-
stop	D	capture_idle_tmux_stale_turn_inflight_pin	src/services/discord/health/recovery.rs	-	-
stop	D	captured_terminal_receipt_exists	src/services/discord/recovery_engine/terminal_text_idempotency.rs	-	-
stop	D	channel_inflight_observation	src/services/stale_turn_reconciler.rs	-	-
stop	D	checkpoint	src/services/discord/tmux_watcher/cancel_handoff.rs	-	-
stop	D	claim	src/services/discord/turn_lease.rs	-	-
stop	D	claim_existing_response_delivery	src/services/discord/task_notification_delivery/store/response_fence.rs	-	-
one-level	D	claim_existing_response_delivery_memory	src/services/discord/task_notification_delivery/store/response_fence.rs	-	-
one-level	D	claim_existing_response_delivery_pg	src/services/discord/task_notification_delivery/store/response_fence.rs	-	-
stop	D	claim_normal_episode	src/services/discord/turn_finalizer/episode.rs	-	-
stop	D	claim_response_delivery	src/services/discord/task_notification_delivery/store/response_fence.rs	-	-
one-level	D	claim_response_delivery_pg	src/services/discord/task_notification_delivery/store/response_fence.rs	-	-
stop	D	claim_tui_direct_synthetic_turn	src/services/discord/tui_prompt_relay/synthetic_start/claim.rs	-	-
one-level	D	claim_tui_direct_synthetic_turn_inner	src/services/discord/tui_prompt_relay/synthetic_start/claim.rs	-	-
stop	D	claim_tui_direct_synthetic_turn_prepared	src/services/discord/tui_prompt_relay/synthetic_start.rs	-	-
one-level	D	classify_followup_result	src/services/claude.rs	-	-
stop	D	claude_transcript_committed_offset	src/services/discord/recovery_engine/manual_rebind/adoption.rs	-	-
stop	D	clear_inflight_state_for_reconcile_in_root	src/services/discord/inflight/clear_store/reconcile_gate.rs	-	-
stop	D	clear_inflight_state_for_snapshot	src/services/discord/inflight/clear_store/mod.rs	-	-
stop	D	clear_inflight_state_if_matches_identity_after_delivery	src/services/discord/inflight/clear_store/mod.rs	-	-
one-level	D	clear_inflight_state_if_matches_identity_after_delivery_in_root	src/services/discord/inflight/clear_store/mod.rs	-	-
stop	D	clear_late_projection	src/services/discord/turn_lease.rs	-	-
stop	D	clear_long_running_placeholder_if_matches_identity_in_root	src/services/discord/inflight/save_store/identity_gate/stream_loop_patch.rs	-	-
stop	D	clear_rebind_origin_for_reconcile_in_root	src/services/discord/inflight/clear_store/reconcile_gate.rs	-	-
one-level	D	clear_response_delivery_state	src/services/discord/turn_bridge/retry_state.rs	-	-
one-level	D	codex_tui_idle_relay_binding	src/services/codex.rs	-	-
one-level	D	codex_tui_rehydrated_binding_from_rollout_path	src/services/discord/tui_prompt_relay/rehydration.rs	-	-
one-level	D	collect_rotation_idle_evidence	src/services/discord/tmux_watcher/jsonl_rotation/idle_gate.rs	-	-
one-level	D	collect_turn_stream_until_terminal	src/services/discord/tmux_watcher/turn_stream_collector.rs	-	-
one-level	D	commit	src/services/discord/delivery_lease_cell.rs	-	-
stop	D	commit_after_send	src/services/discord/turn_bridge/terminal_delivery.rs	-	-
one-level	D	commit_after_send_observing	src/services/discord/turn_bridge/terminal_delivery.rs	-	-
one-level	D	commit_and_advance	src/services/discord/turn_bridge/terminal_delivery.rs	-	-
one-level	D	commit_and_finalize	src/services/discord/outbound/turn_output_controller.rs	-	-
one-level	D	commit_episode_side_effects	src/services/discord/recovery_engine/manual_rebind/episode_handoff.rs	-	-
one-level	D	commit_lease	src/services/discord/turn_bridge/terminal_delivery.rs	-	-
one-level	D	commit_legacy_watcher_delivery	src/services/discord/tmux_watcher/terminal_long_chunks.rs	-	-
one-level	D	commit_not_delivered_and_release	src/services/discord/outbound/turn_output_controller.rs	-	-
stop	D	commit_recovery_transition	src/services/agent_recovery/checkpoint.rs	-	-
one-level	D	commit_redrive_success	src/services/discord/health/relay_auto_heal.rs	-	-
stop	D	commit_watcher_terminal_delivery_locked	src/services/discord/inflight/watcher_state.rs	-	-
one-level	D	commit_watcher_terminal_delivery_locked_in_root	src/services/discord/inflight/watcher_state.rs	-	-
stop	D	create_bridge_two_message_status_panel_below_answer	src/services/discord/turn_bridge/two_message_panel.rs	-	-
stop	D	decision	src/services/discord/turn_bridge/terminal_outcome_delivery/rowless_receipt.rs	-	-
one-level	D	decode	src/services/discord/tmux_watcher/utf8_chunk_decoder.rs	-	-
stop	D	delete_nonterminal_placeholder_unless_delivered	src/services/discord/tmux_placeholder_suppression/ops.rs	-	-
one-level	D	delete_placeholder_unless_delivered	src/services/discord/tmux_placeholder_suppression/ops.rs	-	-
stop	D	delete_state_if_allowed	src/services/discord/placeholder_sweeper/abandon_guard.rs	-	-
stop	D	delete_terminal_placeholder_unless_delivered	src/services/discord/tmux_placeholder_suppression/ops.rs	-	-
one-level	D	deliver	src/services/discord/outbound/turn_output_controller/fresh_send.rs	-	-
one-level	D	deliver_long_chunks_via_controller	src/services/discord/tmux_watcher/terminal_long_chunks.rs	-	-
one-level	D	deliver_new_message_with_task_authority	src/services/discord/session_relay_sink/task_notification_context.rs	-	-
one-level	D	deliver_response	src/services/discord/session_relay_sink.rs	-	-
one-level	D	deliver_short_replace_via_controller	src/services/discord/session_relay_sink/short_controller.rs	-	-
stop	D	deliver_single	src/services/discord/outbound/delivery.rs	-	-
stop	D	deliver_split	src/services/discord/outbound/delivery.rs	-	-
stop	D	deliver_turn_output	src/services/discord/outbound/turn_output_controller.rs	-	-
one-level	D	deliver_turn_output_with_fallback_revalidation	src/services/discord/outbound/turn_output_controller.rs	-	-
stop	D	delivery_lease_key_for_frame	src/services/discord/session_relay_sink.rs	-	-
one-level	D	demote_stale_foreign_inflight_if_current	src/services/discord/tui_direct_pending_start.rs	-	-
one-level	D	discard_restored_response_seed_before_no_inflight_terminal_relay	src/services/discord/tmux_watcher/liveness.rs	-	-
one-level	D	drain_missing_inflight_dead_tmux_tail_to_eof	src/services/discord/tmux.rs	-	-
one-level	D	drain_watcher_output_tail_to_eof	src/services/discord/tmux.rs	-	-
one-level	D	drop	src/services/discord/outbound/turn_output_controller.rs	-	-
one-level	D	emit_claude_tui_watcher_handoff	src/services/claude.rs	-	-
one-level	D	emit_codex_tui_post_tail_handoff	src/services/codex.rs	-	-
one-level	D	emit_fresh_session_watcher_handoff	src/services/claude.rs	-	-
stop	D	emit_turn_finished_with_dispatch_kind	src/services/observability/emit.rs	-	-
stop	D	enqueue_terminal_status_panel_reconcile	src/services/discord/turn_finalizer/cleanup.rs	-	-
stop	D	ensure_bridge_current_message_anchor	src/services/discord/turn_bridge/current_message_anchor.rs	-	-
one-level	D	ensure_monitor_auto_turn_inflight	src/services/discord/tmux/monitor_auto_turn_inflight.rs	-	-
stop	D	ensure_synthetic_claim_marker_before_clear	src/services/discord/turn_finalizer/cleanup.rs	-	-
stop	D	establish_bridge_entry_authority	src/services/discord/turn_bridge/bridge_entry_persist.rs	-	-
one-level	D	evidence_from_snapshot	src/services/discord/relay_recovery/decision.rs	-	-
one-level	D	exact_delivery_predicate	src/services/discord/session_relay_sink/journal.rs	-	-
stop	D	execute	src/services/discord/router/message_handler/provider_dispatch.rs	-	-
stop	D	execute_command_streaming	src/services/claude.rs	-	-
stop	D	execute_intake_turn_core	src/services/discord/router/message_handler/intake_turn/worker_entry.rs	-	-
stop	D	execute_simple_blocking_inner	src/services/provider_exec.rs	-	-
one-level	D	execute_streaming	src/services/claude_e/process.rs	-	-
one-level	D	execute_streaming_local_process	src/services/claude/process_session_launch.rs	-	-
one-level	D	execute_streaming_local_process_codex	src/services/codex/process_session_launch.rs	-	-
one-level	D	execute_streaming_local_tmux	src/services/codex.rs	-	-
stop	D	execute_streaming_local_tui_tmux	src/services/codex.rs	-	-
stop	D	execute_structured_with_context	src/services/provider_exec.rs	-	-
one-level	D	external	src/services/discord/terminal_coordinate.rs	-	-
stop	D	fence_restart_visible_mutation	src/services/discord/turn_bridge/stream_loop/tool_arms/authority.rs	-	-
stop	D	fence_terminal_tool_result_transition	src/services/discord/turn_bridge/stream_loop/tool_arms/authority.rs	-	-
stop	D	finalize_pinned_watcher_exit	src/services/discord/tmux_watcher/stall_exit.rs	-	-
stop	D	finish_admitted_local	src/services/discord/router/message_handler.rs	-	-
stop	D	finish_after_receipt	src/services/discord/tmux_watcher/cancel_handoff/completion.rs	-	-
one-level	D	finish_sink_delivery	src/services/discord/session_relay_sink/delivery_frontier.rs	-	-
stop	D	finish_tui_direct_synthetic_turn_if_current	src/services/discord/tui_prompt_relay/synthetic_start.rs	-	-
stop	D	forward_chunk_to_supervisor_relay	src/services/discord/tmux_watcher/supervisor_relay.rs	-	-
stop	D	forward_chunk_to_supervisor_relay_for_turn	src/services/discord/tmux_watcher/supervisor_relay.rs	-	-
one-level	D	forward_chunk_to_supervisor_relay_inner	src/services/discord/tmux_watcher/supervisor_relay.rs	-	-
stop	D	forward_terminal_chunk_to_supervisor_relay	src/services/discord/tmux_watcher/supervisor_relay.rs	-	-
stop	D	from	src/services/auto_queue.rs	-	-
stop	D	from_catalog	src/services/writer_protocol/authority.rs	-	-
one-level	D	from_frame	src/services/cluster/stream_relay/identity.rs	-	-
one-level	D	from_pinned_state	src/services/discord/destructive_cancel_gate.rs	-	-
one-level	D	from_record	src/services/discord/outbound/receipt_index.rs	-	-
stop	D	from_retained_tui_terminal	src/services/discord/inflight/save_store/identity_gate/runtime_stamp.rs	-	-
one-level	D	from_row	src/services/discord/turn_finalizer/cleanup.rs	-	-
one-level	D	from_state	src/services/discord/inflight/episode_guard.rs	-	-
stop	D	from_state_for_channel	src/services/discord/recovery_engine/terminal_text_idempotency.rs	-	-
one-level	D	from_terminal	src/services/discord/turn_bridge/terminal_outcome_delivery/rowless_receipt.rs	-	-
one-level	D	frontier_token	src/services/discord/relay_health/frontier.rs	-	-
stop	D	guard_readopt_relay_resume_or_dead_letter	src/services/discord/recovery_engine/crash_resume_guard.rs	-	-
one-level	D	handle_acquire_delivery	src/services/discord/turn_finalizer/delivery_lease.rs	-	-
one-level	D	handle_cancel_prompt_replace	src/services/discord/turn_bridge/terminal_outcome_delivery/cancel_prompt_replace.rs	-	-
one-level	D	handle_commit_delivery	src/services/discord/turn_finalizer/delivery_lease.rs	-	-
one-level	D	handle_delivery_epilogue	src/services/discord/turn_bridge/terminal_outcome_delivery/delivery_epilogue.rs	-	-
stop	D	handle_empty_response_and_busy_requeue	src/services/discord/turn_bridge/terminal_outcome_delivery/busy_followup_retry.rs	-	-
one-level	D	handle_empty_response_recovery	src/services/discord/turn_bridge/terminal_outcome_delivery/empty_response_recovery/handler.rs	-	-
one-level	D	handle_no_result_exits	src/services/discord/tmux_watcher/no_result_exits.rs	-	-
one-level	D	handle_release_delivery	src/services/discord/turn_finalizer/delivery_lease.rs	-	-
one-level	D	handle_runtime_handoff_loop_message	src/services/discord/turn_bridge/runtime_handoff_loop.rs	-	-
one-level	D	handle_stream_content_message	src/services/discord/turn_bridge/stream_loop/content_arms.rs	-	-
one-level	D	handle_stream_tool_message	src/services/discord/turn_bridge/stream_loop/tool_arms.rs	-	-
one-level	D	handle_text_message	src/services/discord/router/message_handler/intake_turn.rs	-	-
one-level	D	handle_watcher_runtime_handoff	src/services/discord/turn_bridge/runtime_handoff_loop/watcher_handoff.rs	-	-
stop	D	idle_jsonl_prepare_dedup_shared	src/services/discord/session_relay_sink/idle_jsonl.rs	-	-
one-level	D	inflight_episode_lookup_for_tmux_name	src/services/discord/zombie_foreground_release.rs	-	-
one-level	D	into_stream_message	src/services/discord/turn_bridge/runtime_handoff_loop.rs	-	-
stop	D	judge_loaded_obligation_window	src/services/discord/session_relay_sink/journal.rs	-	-
stop	D	lease_for_provider	src/services/agent_recovery/durable.rs	-	-
one-level	D	load	src/services/discord/health/session_enrichment.rs	-	-
stop	D	load_canonical_episode	src/services/discord/health/stall_liveness/redrive_grace.rs	-	-
one-level	D	lock_and_save_existing_inflight_rebind_adoption_impl_in_root	src/services/discord/inflight/save_store/identity_gate.rs	-	-
one-level	D	log_stall_watchdog_liveness_deferred	src/services/discord/health/stall_liveness.rs	-	-
one-level	D	log_stall_watchdog_page_judgment	src/services/discord/health/stall_liveness.rs	-	-
stop	D	make_bridge_guards	src/services/discord/turn_bridge/guards.rs	-	-
stop	D	mark_readopted_from_inflight	src/services/discord/recovery_engine/runtime.rs	-	-
stop	D	mark_readopted_from_inflight_if_identity_unchanged_in_root	src/services/discord/inflight/save_store/identity_gate.rs	-	-
stop	D	mark_readopted_mailbox_owner_finished_for_episode	src/services/discord/readopted_mailbox_ledger.rs	-	-
one-level	D	mark_watcher_terminal_delivery_committed	src/services/discord/tmux_watcher/commit_decisions.rs	-	-
stop	D	matches_state	src/services/discord/inflight/episode_guard.rs	-	-
one-level	D	matching_recovery_anchors	src/services/discord/recovery_paths/restart.rs	-	-
stop	D	matching_watcher_turn_identity	src/services/discord/tmux_watcher/turn_identity.rs	-	-
one-level	D	maybe_create_bridge_separate_status_panel_response	src/services/discord/turn_bridge/single_message_footer.rs	-	-
one-level	D	merge_runtime_stamp_progress	src/services/discord/inflight/save_store/identity_gate/stamp_merge.rs	-	-
one-level	D	message	src/services/discord/terminal_coordinate.rs	-	-
one-level	D	new	src/services/discord/inflight/model.rs	-	-
stop	D	new_for_site	src/services/discord/delivery_lease_key.rs	-	-
one-level	D	new_for_site_with_fallback_offset	src/services/discord/delivery_lease_key.rs	-	-
one-level	D	nudge_existing_watcher_for_backlog	src/services/discord/health/relay_auto_heal.rs	-	-
one-level	D	nudge_watcher_handle_for_backlog	src/services/discord/health/relay_auto_heal.rs	-	-
one-level	D	observe	src/services/discord/relay_health.rs	-	-
one-level	D	observe_orphan_terminal_frame	src/services/discord/tmux_watcher/orphan_terminal_frame.rs	-	-
stop	D	open_alert_cas_in_root	src/services/discord/relay_recovery_circuit_breaker.rs	-	-
stop	D	other_session_claimed_transcripts	src/services/discord/tui_prompt_relay/claude_idle_runtime.rs	-	-
stop	D	patch_bridge_entry_state_if_identity_unchanged_in_root	src/services/discord/inflight/save_store/identity_gate/bridge_entry.rs	-	-
